7.384392e+00  1.561086e+02  2.038592e-01 -2.260663e-01  3.388514e-02  9.890679e+01  1.201777e+02  1.302383e-01 -2.297868e-01  8.231625e-01  7.592822e-01 
4.397585e+00  1.571192e+02  1.976788e-01 -2.252456e-01  6.149754e-02  9.854383e+01  1.201435e+02  1.302204e-01 -2.291613e-01  8.561477e-01  1.582890e+00 
6.717824e+00  1.560125e+02  1.961884e-01 -2.138746e-01  2.798145e-02  9.804609e+01  1.190034e+02  1.369013e-01 -2.243275e-01  8.871768e-01  2.263276e+00 
5.849070e+00  1.571860e+02  1.943818e-01 -2.118750e-01  6.199144e-02  9.729509e+01  1.191456e+02  1.372302e-01 -2.232339e-01  8.727520e-01  2.141249e+00 
4.668954e+00  1.580009e+02  1.977714e-01 -2.142645e-01  4.141808e-02  9.850620e+01  1.185434e+02  1.333490e-01 -2.308567e-01  8.860090e-01  3.480073e+00 
7.869770e+00  1.595406e+02  2.029400e-01 -2.166305e-01  1.379847e-01  9.900744e+01  1.197725e+02  1.232650e-01 -2.291822e-01  8.955937e-01  2.588911e+00 
6.985981e+00  1.590240e+02  2.005575e-01 -2.133890e-01  9.020712e-02  9.845942e+01  1.184331e+02  1.300164e-01 -2.268391e-01  8.653992e-01  2.509245e+00 
1.623461e+01  1.586998e+02  1.958053e-01 -2.164173e-01  1.365132e-01  9.912008e+01  1.178128e+02  1.401883e-01 -2.236124e-01  7.971560e-01  2.668410e+00 
7.291040e+00  1.592596e+02  1.957256e-01 -2.172646e-01  1.558684e-01  9.975621e+01  1.205950e+02  1.445141e-01 -2.264098e-01  8.550568e-01  4.192298e+00 
8.260706e+00  1.606923e+02  1.993669e-01 -2.159979e-01  1.187344e-01  1.009289e+02  1.199408e+02  1.465072e-01 -2.328967e-01  8.687756e-01  5.733601e+00 
6.126143e+00  1.605172e+02  2.008693e-01 -2.216532e-01  7.070370e-02  1.010284e+02  1.200918e+02  1.506551e-01 -2.357338e-01  8.676781e-01  5.404736e+00 
6.435941e+00  1.609863e+02  1.979636e-01 -2.285338e-01  3.944261e-02  1.001183e+02  1.178387e+02  1.556077e-01 -2.356632e-01  8.361311e-01  4.544118e+00 
8.558697e+00  1.602199e+02  1.909014e-01 -2.234457e-01  3.430408e-02  1.009436e+02  1.179324e+02  1.500348e-01 -2.310311e-01  8.832177e-01  3.300854e+00 
7.342222e+00  1.584287e+02  1.886426e-01 -2.219048e-01  5.458492e-02  1.022372e+02  1.178054e+02  1.557929e-01 -2.297560e-01  8.690667e-01  4.911954e+00 
1.170482e+01  1.589417e+02  1.889680e-01 -2.264742e-01  7.727581e-02  9.957513e+01  1.164111e+02  1.557435e-01 -2.353477e-01  7.924367e-01  3.431001e+00 
1.090336e+01  1.577182e+02  1.869461e-01 -2.240851e-01  1.264404e-01  1.009708e+02  1.190082e+02  1.525771e-01 -2.360720e-01  7.989365e-01  3.463248e+00 
6.097877e+00  1.573007e+02  1.967180e-01 -2.092767e-01  8.038667e-02  9.894652e+01  1.172988e+02  1.457004e-01 -2.422335e-01  8.158730e-01  3.511301e+00 
5.685638e+00  1.578887e+02  1.973805e-01 -2.033935e-01  1.271126e-01  9.989875e+01  1.163746e+02  1.450772e-01 -2.421579e-01  8.323927e-01  2.723387e+00 
5.557554e+00  1.596439e+02  1.990239e-01 -1.954245e-01  1.715384e-01  9.816783e+01  1.168631e+02  1.455327e-01 -2.528531e-01  8.637651e-01  3.975112e+00 
1.079688e+01  1.594672e+02  1.952028e-01 -1.919773e-01  1.611958e-01  9.942968e+01  1.158618e+02  1.416713e-01 -2.546540e-01  8.508312e-01  3.927017e+00 
1.610822e+01  1.572719e+02  1.859261e-01 -1.895268e-01  2.028910e-01  9.975539e+01  1.150507e+02  1.476439e-01 -2.591857e-01  8.029065e-01  2.787854e+00 
7.357984e+00  1.558931e+02  1.833535e-01 -1.899220e-01  1.855861e-01  9.913576e+01  1.165552e+02  1.477571e-01 -2.632546e-01  8.335559e-01  3.826102e+00 
9.905273e+00  1.547084e+02  1.832332e-01 -1.909869e-01  2.453002e-01  1.005495e+02  1.173416e+02  1.566474e-01 -2.585893e-01  7.576818e-01  5.093540e+00 
1.046540e+01  1.544278e+02  1.852429e-01 -1.902925e-01  2.554761e-01  1.007951e+02  1.195381e+02  1.556205e-01 -2.616026e-01  8.031973e-01  4.734119e+00 
3.613873e+00  1.558917e+02  1.867616e-01 -1.921664e-01  2.273478e-01  9.992192e+01  1.193853e+02  1.592797e-01 -2.561839e-01  8.360622e-01  6.020911e+00 
4.200517e+00  1.546501e+02  1.851919e-01 -1.861559e-01  2.512572e-01  9.909857e+01  1.186003e+02  1.634163e-01 -2.509008e-01  7.792120e-01  5.980139e+00 
5.083568e+00  1.559234e+02  1.816513e-01 -1.871142e-01  1.965584e-01  9.886650e+01  1.191747e+02  1.614400e-01 -2.537279e-01  8.691403e-01  5.865198e+00 
6.987639e+00  1.551961e+02  1.847075e-01 -1.869704e-01  2.121802e-01  9.915536e+01  1.171807e+02  1.544721e-01 -2.555400e-01  8.347395e-01  6.128941e+00 
1.318865e+01  1.523972e+02  1.909736e-01 -1.793403e-01  2.055350e-01  9.858227e+01  1.207784e+02  1.484378e-01 -2.594549e-01  8.685436e-01  4.552466e+00 
7.537254e+00  1.515891e+02  1.878093e-01 -1.812290e-01  2.091596e-01  1.004184e+02  1.203644e+02  1.502453e-01 -2.597148e-01  8.312321e-01  4.613116e+00 
1.064534e+01  1.528935e+02  1.826141e-01 -1.886380e-01  1.770131e-01  1.004591e+02  1.190703e+02  1.502124e-01 -2.608725e-01  8.354677e-01  5.246986e+00 
4.211676e+00  1.538837e+02  1.890141e-01 -1.947581e-01  1.988898e-01  1.034211e+02  1.205878e+02  1.558052e-01 -2.556986e-01  8.301486e-01  5.832305e+00 
4.868230e+00  1.534923e+02  1.882391e-01 -2.003134e-01  1.951936e-01  1.051162e+02  1.219261e+02  1.599141e-01 -2.584190e-01  8.186954e-01  5.844487e+00 
6.520342e+00  1.569495e+02  1.880123e-01 -2.013189e-01  2.146168e-01  1.062762e+02  1.204666e+02  1.521666e-01 -2.550326e-01  8.684257e-01  7.434067e+00 
3.868642e+00  1.569793e+02  1.815674e-01 -1.936447e-01  1.911553e-01  1.052360e+02  1.181129e+02  1.626382e-01 -2.606011e-01  8.589419e-01  7.099714e+00 
4.707372e+00  1.562329e+02  1.845212e-01 -1.959583e-01  1.825496e-01  1.060240e+02  1.200680e+02  1.684641e-01 -2.678667e-01  8.282081e-01  7.152763e+00 
5.077196e+00  1.554087e+02  1.843630e-01 -1.965779e-01  2.049019e-01  1.086145e+02  1.214166e+02  1.681135e-01 -2.690297e-01  8.442295e-01  8.203017e+00 
7.792607e+00  1.576668e+02  1.890847e-01 -2.016492e-01  2.418388e-01  1.080566e+02  1.220652e+02  1.651391e-01 -2.667385e-01  8.268956e-01  8.786638e+00 
3.599064e+00  1.557911e+02  1.806591e-01 -2.072583e-01  1.676027e-01  1.098686e+02  1.221853e+02  1.647449e-01 -2.674341e-01  8.531179e-01  7.468538e+00 
8.128147e+00  1.572840e+02  1.744143e-01 -2.117396e-01  1.545355e-01  1.086702e+02  1.209980e+02  1.726965e-01 -2.614775e-01  8.270221e-01  7.424306e+00 
6.872428e+00  1.565223e+02  1.681872e-01 -2.139488e-01  1.546998e-01  1.090279e+02  1.199626e+02  1.676414e-01 -2.655245e-01  8.525687e-01  6.448735e+00 
7.709294e+00  1.560176e+02  1.721639e-01 -2.087660e-01  1.551361e-01  1.090944e+02  1.201324e+02  1.639367e-01 -2.648597e-01  8.370976e-01  5.800069e+00 
8.526361e+00  1.568760e+02  1.746330e-01 -2.114277e-01  1.967495e-01  1.081260e+02  1.191101e+02  1.562970e-01 -2.570681e-01  8.328440e-01  5.992715e+00 
