#sersic	abs_mag	color	mor
#mor	0:elliptical	1:spiral
1.200625000000000053e+00 -2.328020095825195312e+01 2.973426818847656250e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.464563179016113281e+01 2.517356872558593750e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.387252235412597656e+01 2.615058898925781250e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.442942428588867188e+01 2.076766967773437500e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.476122283935546875e+01 2.367748260498046875e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.417444038391113281e+01 2.480541229248046875e+00 0.000000000000000000e+00
1.639375000000000027e+00 -2.464066123962402344e+01 2.997098922729492188e+00 1.000000000000000000e+00
1.005624999999999991e+00 -2.339626693725585938e+01 2.236932754516601562e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.331971359252929688e+01 2.409193038940429688e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.475072860717773438e+01 2.215904235839843750e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.363787841796875000e+01 2.269088745117187500e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.446158981323242188e+01 2.370479583740234375e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.495806121826171875e+01 2.407745361328125000e+00 0.000000000000000000e+00
1.639375000000000027e+00 -2.392949295043945312e+01 2.164020538330078125e+00 1.000000000000000000e+00
7.618749999999999689e-01 -2.338378524780273438e+01 2.047386169433593750e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.313295555114746094e+01 2.228414535522460938e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.384211349487304688e+01 2.011119842529296875e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.416777610778808594e+01 2.543348312377929688e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.429461669921875000e+01 2.512014389038085938e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.419661140441894531e+01 2.443241119384765625e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.455162048339843750e+01 2.451787948608398438e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.379348564147949219e+01 2.273525238037109375e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.355698966979980469e+01 2.311851501464843750e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.460820960998535156e+01 2.958356857299804688e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.481486892700195312e+01 2.390987396240234375e+00 0.000000000000000000e+00
2.516875000000000195e+00 -2.436518859863281250e+01 2.678108215332031250e+00 1.000000000000000000e+00
6.643750000000000488e-01 -2.487700843811035156e+01 2.304180145263671875e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.445332336425781250e+01 2.496120452880859375e+00 0.000000000000000000e+00
1.395624999999999893e+00 -2.461819267272949219e+01 2.682641983032226562e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.442938423156738281e+01 2.301626205444335938e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.446015930175781250e+01 2.198402404785156250e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.424746704101562500e+01 2.202276229858398438e+00 0.000000000000000000e+00
1.395624999999999893e+00 -2.470317840576171875e+01 2.597103118896484375e+00 0.000000000000000000e+00
2.273124999999999840e+00 -2.458854866027832031e+01 2.489536285400390625e+00 1.000000000000000000e+00
1.054375000000000062e+00 -2.429995918273925781e+01 2.483392715454101562e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.388686752319335938e+01 2.451227188110351562e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.406286811828613281e+01 2.727594375610351562e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.455895805358886719e+01 2.252025604248046875e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.340913009643554688e+01 2.369159698486328125e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.349327278137207031e+01 2.431215286254882812e+00 0.000000000000000000e+00
1.298124999999999973e+00 -2.408872032165527344e+01 2.382093429565429688e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.326369667053222656e+01 2.138799667358398438e+00 0.000000000000000000e+00
1.005624999999999991e+00 -2.318226623535156250e+01 2.575468063354492188e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.428456687927246094e+01 2.483675003051757812e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.432531738281250000e+01 2.454828262329101562e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.425493049621582031e+01 2.470916748046875000e+00 0.000000000000000000e+00
3.718750000000000111e-01 -2.480288124084472656e+01 2.464006423950195312e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.470969390869140625e+01 2.577234268188476562e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.413694000244140625e+01 2.333431243896484375e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.331665039062500000e+01 2.371059417724609375e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.403393554687500000e+01 2.210840225219726562e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.378659057617187500e+01 2.866718292236328125e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.330794906616210938e+01 2.672426223754882812e+00 0.000000000000000000e+00
1.736874999999999947e+00 -2.359789276123046875e+01 2.361268997192382812e+00 1.000000000000000000e+00
9.081249999999999600e-01 -2.439367675781250000e+01 2.428766250610351562e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.508956336975097656e+01 2.233989715576171875e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.329804229736328125e+01 2.162143707275390625e+00 0.000000000000000000e+00
1.298124999999999973e+00 -2.445184516906738281e+01 2.331668853759765625e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.458015441894531250e+01 2.267404556274414062e+00 0.000000000000000000e+00
1.883124999999999938e+00 -2.398966026306152344e+01 2.662897109985351562e+00 1.000000000000000000e+00
9.081249999999999600e-01 -2.396101379394531250e+01 2.598356246948242188e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.501303672790527344e+01 2.457105636596679688e+00 0.000000000000000000e+00
1.541875000000000107e+00 -2.334262084960937500e+01 2.957132339477539062e+00 0.000000000000000000e+00
1.541875000000000107e+00 -2.324782371520996094e+01 2.419099807739257812e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.431701850891113281e+01 2.419462203979492188e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.419666481018066406e+01 2.428531646728515625e+00 0.000000000000000000e+00
1.346875000000000044e+00 -2.422339439392089844e+01 2.566514968872070312e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.456347656250000000e+01 2.419345855712890625e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.338389587402343750e+01 2.180564880371093750e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.424142837524414062e+01 2.357376098632812500e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.422551345825195312e+01 2.272945404052734375e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.408621406555175781e+01 2.306446075439453125e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.467658615112304688e+01 2.536056518554687500e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.323251724243164062e+01 2.228828430175781250e+00 0.000000000000000000e+00
1.200625000000000053e+00 -2.401791381835937500e+01 2.857854843139648438e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.369561195373535156e+01 2.496063232421875000e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.484719085693359375e+01 2.375335693359375000e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.320361900329589844e+01 2.399957656860351562e+00 0.000000000000000000e+00
1.590624999999999956e+00 -2.332136535644531250e+01 2.758661270141601562e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.463827323913574219e+01 2.536319732666015625e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.440693283081054688e+01 2.554386138916015625e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.469929695129394531e+01 2.560264587402343750e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.419144821166992188e+01 2.447896957397460938e+00 0.000000000000000000e+00
1.005624999999999991e+00 -2.406109046936035156e+01 2.469532012939453125e+00 0.000000000000000000e+00
1.931875000000000009e+00 -2.319511413574218750e+01 2.912996292114257812e+00 1.000000000000000000e+00
8.106250000000000400e-01 -2.446265792846679688e+01 2.490402221679687500e+00 0.000000000000000000e+00
1.005624999999999991e+00 -2.309605026245117188e+01 2.914131164550781250e+00 0.000000000000000000e+00
2.175625000000000142e+00 -2.402590560913085938e+01 2.289367675781250000e+00 1.000000000000000000e+00
8.106250000000000400e-01 -2.472700691223144531e+01 2.606351852416992188e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.375100898742675781e+01 2.048896789550781250e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.447797584533691406e+01 2.557851791381835938e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.424361991882324219e+01 2.482046127319335938e+00 0.000000000000000000e+00
3.718750000000000111e-01 -2.486743927001953125e+01 2.425628662109375000e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.466139984130859375e+01 2.502359390258789062e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.479293060302734375e+01 2.554119110107421875e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.449898910522460938e+01 2.245605468750000000e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.387630462646484375e+01 3.195089340209960938e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.405568313598632812e+01 2.426158905029296875e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.413088798522949219e+01 2.709506988525390625e+00 0.000000000000000000e+00
1.298124999999999973e+00 -2.428621482849121094e+01 2.378341674804687500e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.435143470764160156e+01 2.552780151367187500e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.473504447937011719e+01 2.511535644531250000e+00 0.000000000000000000e+00
1.395624999999999893e+00 -2.406111335754394531e+01 2.717256546020507812e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.397726631164550781e+01 2.383502960205078125e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.369307708740234375e+01 2.098842620849609375e+00 0.000000000000000000e+00
1.005624999999999991e+00 -2.336429405212402344e+01 2.429023742675781250e+00 0.000000000000000000e+00
1.493125000000000036e+00 -2.381847190856933594e+01 2.669649124145507812e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.464279556274414062e+01 2.394422531127929688e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.484423828125000000e+01 2.385112762451171875e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.367391777038574219e+01 2.099185943603515625e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.445065307617187500e+01 2.304159164428710938e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.415371513366699219e+01 2.333305358886718750e+00 0.000000000000000000e+00
1.688125000000000098e+00 -2.432706260681152344e+01 2.714380264282226562e+00 1.000000000000000000e+00
5.668750000000000178e-01 -2.471626281738281250e+01 2.308975219726562500e+00 0.000000000000000000e+00
1.688125000000000098e+00 -2.402668571472167969e+01 2.462795257568359375e+00 1.000000000000000000e+00
4.206250000000000266e-01 -2.444579887390136719e+01 2.331192016601562500e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.450594520568847656e+01 2.356878280639648438e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.487234878540039062e+01 2.428760528564453125e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.359164619445800781e+01 2.511259078979492188e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.314652252197265625e+01 2.124534606933593750e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.408337974548339844e+01 2.254440307617187500e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.406896781921386719e+01 2.288398742675781250e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.425379562377929688e+01 2.594406127929687500e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.333638954162597656e+01 2.479280471801757812e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.427037429809570312e+01 2.246299743652343750e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.335612297058105469e+01 2.121547698974609375e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.441085052490234375e+01 2.468868255615234375e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.470733261108398438e+01 2.342504501342773438e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.450997924804687500e+01 2.410924911499023438e+00 0.000000000000000000e+00
1.493125000000000036e+00 -2.412669563293457031e+01 2.938131332397460938e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.509568023681640625e+01 2.474468231201171875e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.423258972167968750e+01 2.228456497192382812e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.323678207397460938e+01 2.186794281005859375e+00 0.000000000000000000e+00
2.078125000000000000e+00 -2.425564002990722656e+01 2.521612167358398438e+00 1.000000000000000000e+00
1.444374999999999964e+00 -2.354402732849121094e+01 2.627334594726562500e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.443701362609863281e+01 2.490652084350585938e+00 0.000000000000000000e+00
1.444374999999999964e+00 -2.425607872009277344e+01 2.853210449218750000e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.415473556518554688e+01 2.339178085327148438e+00 0.000000000000000000e+00
3.718750000000000111e-01 -2.444530296325683594e+01 2.356319427490234375e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.444511795043945312e+01 2.536466598510742188e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.457924270629882812e+01 2.305963516235351562e+00 0.000000000000000000e+00
1.200625000000000053e+00 -2.385332489013671875e+01 2.747535705566406250e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.439702415466308594e+01 2.572017669677734375e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.446913528442382812e+01 2.121086120605468750e+00 0.000000000000000000e+00
1.639375000000000027e+00 -2.365738868713378906e+01 2.137701034545898438e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.402657699584960938e+01 2.125377655029296875e+00 0.000000000000000000e+00
1.200625000000000053e+00 -2.475588798522949219e+01 2.259574890136718750e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.415065765380859375e+01 2.198554992675781250e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.395489311218261719e+01 2.371944427490234375e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.443674087524414062e+01 2.227890014648437500e+00 0.000000000000000000e+00
1.736874999999999947e+00 -2.369192314147949219e+01 2.438203811645507812e+00 1.000000000000000000e+00
5.181249999999999467e-01 -2.413177680969238281e+01 2.233562469482421875e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.416400527954101562e+01 2.443937301635742188e+00 0.000000000000000000e+00
1.346875000000000044e+00 -2.430363845825195312e+01 2.651149749755859375e+00 0.000000000000000000e+00
1.785625000000000018e+00 -2.452602386474609375e+01 2.872447967529296875e+00 1.000000000000000000e+00
6.643750000000000488e-01 -2.429349708557128906e+01 1.974699020385742188e+00 0.000000000000000000e+00
1.200625000000000053e+00 -2.407555389404296875e+01 3.004287719726562500e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.354376411437988281e+01 2.299644470214843750e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.311019897460937500e+01 2.297893524169921875e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.394002342224121094e+01 2.232463836669921875e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.473960876464843750e+01 2.609964370727539062e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.480639839172363281e+01 2.364931106567382812e+00 0.000000000000000000e+00
1.931875000000000009e+00 -2.392115974426269531e+01 2.742944717407226562e+00 1.000000000000000000e+00
7.131250000000000089e-01 -2.314539527893066406e+01 2.170227050781250000e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.461521911621093750e+01 2.318298339843750000e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.383093261718750000e+01 2.285711288452148438e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.477237510681152344e+01 2.602790832519531250e+00 0.000000000000000000e+00
3.718750000000000111e-01 -2.334335136413574219e+01 2.336595535278320312e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.362375259399414062e+01 2.884529113769531250e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.406040954589843750e+01 2.570772171020507812e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.399233818054199219e+01 2.376924514770507812e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.471843528747558594e+01 2.197362899780273438e+00 0.000000000000000000e+00
1.736874999999999947e+00 -2.376330375671386719e+01 2.284099578857421875e+00 1.000000000000000000e+00
1.395624999999999893e+00 -2.370557975769042969e+01 2.407751083374023438e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.380562591552734375e+01 2.130582809448242188e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.452432441711425781e+01 2.505876541137695312e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.461450576782226562e+01 2.164447784423828125e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.283393669128417969e+01 2.550012588500976562e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.359607124328613281e+01 2.129640579223632812e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.444017219543457031e+01 2.223283767700195312e+00 0.000000000000000000e+00
1.931875000000000009e+00 -2.428442955017089844e+01 2.526578903198242188e+00 1.000000000000000000e+00
4.206250000000000266e-01 -2.422181510925292969e+01 2.324985504150390625e+00 0.000000000000000000e+00
1.200625000000000053e+00 -2.340428543090820312e+01 2.172063827514648438e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.482555961608886719e+01 2.473060607910156250e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.390303039550781250e+01 2.294340133666992188e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.479255485534667969e+01 2.412679672241210938e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.417281723022460938e+01 2.342943191528320312e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.449050140380859375e+01 2.300832748413085938e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.448921394348144531e+01 2.678667068481445312e+00 0.000000000000000000e+00
2.663124999999999964e+00 -2.357988357543945312e+01 2.474765777587890625e+00 1.000000000000000000e+00
4.206250000000000266e-01 -2.408837699890136719e+01 2.319816589355468750e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.346605300903320312e+01 2.481872558593750000e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.495306587219238281e+01 2.358348846435546875e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.376154518127441406e+01 2.078430175781250000e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.319239997863769531e+01 2.254819869995117188e+00 0.000000000000000000e+00
1.395624999999999893e+00 -2.346426010131835938e+01 2.619752883911132812e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.393309211730957031e+01 2.485494613647460938e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.439415740966796875e+01 2.634481430053710938e+00 0.000000000000000000e+00
1.444374999999999964e+00 -2.422343635559082031e+01 2.587043762207031250e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.461234664916992188e+01 2.471300125122070312e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.384581184387207031e+01 2.198606491088867188e+00 0.000000000000000000e+00
1.834375000000000089e+00 -2.395730972290039062e+01 2.278545379638671875e+00 1.000000000000000000e+00
6.156249999999999778e-01 -2.412338066101074219e+01 2.213699340820312500e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.443729972839355469e+01 2.304742813110351562e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.445182418823242188e+01 2.076385498046875000e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.429292488098144531e+01 2.172847747802734375e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.468744087219238281e+01 2.452014923095703125e+00 0.000000000000000000e+00
3.718750000000000111e-01 -2.390750503540039062e+01 2.342756271362304688e+00 0.000000000000000000e+00
1.395624999999999893e+00 -2.390672492980957031e+01 2.432117462158203125e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.454510879516601562e+01 2.468873977661132812e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.397727203369140625e+01 2.604803085327148438e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.375485229492187500e+01 2.343297958374023438e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.368329238891601562e+01 2.069753646850585938e+00 0.000000000000000000e+00
3.231249999999999956e-01 -2.466848754882812500e+01 2.533945083618164062e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.329181289672851562e+01 2.425022125244140625e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.378023719787597656e+01 2.097076416015625000e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.379610061645507812e+01 2.356979370117187500e+00 0.000000000000000000e+00
4.206250000000000266e-01 -2.425089645385742188e+01 2.577371597290039062e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.436209106445312500e+01 2.281427383422851562e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.415917015075683594e+01 2.277849197387695312e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.438721275329589844e+01 2.217527389526367188e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.394910049438476562e+01 2.603723526000976562e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.375444602966308594e+01 2.399896621704101562e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.388053512573242188e+01 2.532405853271484375e+00 0.000000000000000000e+00
1.346875000000000044e+00 -2.346657180786132812e+01 2.398187637329101562e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.292342185974121094e+01 2.431955337524414062e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.345223236083984375e+01 2.109348297119140625e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.374290275573730469e+01 2.493318557739257812e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.437882232666015625e+01 2.477006912231445312e+00 0.000000000000000000e+00
3.718750000000000111e-01 -2.319713783264160156e+01 2.188461303710937500e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.437002754211425781e+01 2.599845886230468750e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.363411331176757812e+01 2.455245971679687500e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.439223670959472656e+01 2.215032577514648438e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.493782424926757812e+01 2.292678833007812500e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.369057083129882812e+01 2.266563415527343750e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.329409217834472656e+01 2.080821990966796875e+00 0.000000000000000000e+00
5.181249999999999467e-01 -2.430227470397949219e+01 2.562816619873046875e+00 0.000000000000000000e+00
1.346875000000000044e+00 -2.378987121582031250e+01 2.352241516113281250e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.380843162536621094e+01 1.945791244506835938e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.423948287963867188e+01 2.066267013549804688e+00 0.000000000000000000e+00
8.593750000000000000e-01 -2.440692138671875000e+01 2.390266418457031250e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.418233299255371094e+01 2.518457412719726562e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.374000358581542969e+01 2.363708496093750000e+00 0.000000000000000000e+00
1.346875000000000044e+00 -2.337707138061523438e+01 3.038661956787109375e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.395845794677734375e+01 2.440584182739257812e+00 0.000000000000000000e+00
1.834375000000000089e+00 -2.353304672241210938e+01 2.378637313842773438e+00 1.000000000000000000e+00
9.568750000000000311e-01 -2.473981285095214844e+01 2.540464401245117188e+00 0.000000000000000000e+00
1.200625000000000053e+00 -2.378336143493652344e+01 2.454107284545898438e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.403783988952636719e+01 2.068943023681640625e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.383127975463867188e+01 2.417318344116210938e+00 0.000000000000000000e+00
1.249374999999999902e+00 -2.426149940490722656e+01 1.876325607299804688e+00 0.000000000000000000e+00
4.693749999999999867e-01 -2.458172416687011719e+01 2.275850296020507812e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.394610786437988281e+01 2.446258544921875000e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.460788345336914062e+01 2.586202621459960938e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.346400260925292969e+01 2.283962249755859375e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.303834152221679688e+01 2.367242813110351562e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.431023216247558594e+01 2.257610321044921875e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.356875228881835938e+01 2.527643203735351562e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.357752037048339844e+01 2.307592391967773438e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.343279075622558594e+01 2.404109954833984375e+00 0.000000000000000000e+00
6.643750000000000488e-01 -2.438568496704101562e+01 2.229232788085937500e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.421646499633789062e+01 2.476402282714843750e+00 0.000000000000000000e+00
9.568750000000000311e-01 -2.435884666442871094e+01 2.187494277954101562e+00 0.000000000000000000e+00
3.718750000000000111e-01 -2.454288291931152344e+01 2.379713058471679688e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.337654876708984375e+01 2.618545532226562500e+00 0.000000000000000000e+00
1.980625000000000080e+00 -2.381535911560058594e+01 2.366445541381835938e+00 1.000000000000000000e+00
1.054375000000000062e+00 -2.436951828002929688e+01 2.521362304687500000e+00 0.000000000000000000e+00
1.541875000000000107e+00 -2.346445274353027344e+01 2.356250762939453125e+00 0.000000000000000000e+00
6.156249999999999778e-01 -2.495216369628906250e+01 2.581924438476562500e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.454100608825683594e+01 2.720035552978515625e+00 0.000000000000000000e+00
1.054375000000000062e+00 -2.429267692565917969e+01 2.049203872680664062e+00 0.000000000000000000e+00
5.668750000000000178e-01 -2.458613014221191406e+01 2.480371475219726562e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.287240982055664062e+01 2.488685607910156250e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.386250686645507812e+01 2.302236557006835938e+00 0.000000000000000000e+00
1.541875000000000107e+00 -2.367029380798339844e+01 2.389039993286132812e+00 0.000000000000000000e+00
1.590624999999999956e+00 -2.414959526062011719e+01 2.376493453979492188e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.397647285461425781e+01 3.022731781005859375e+00 0.000000000000000000e+00
8.106250000000000400e-01 -2.374821662902832031e+01 2.129528045654296875e+00 0.000000000000000000e+00
7.131250000000000089e-01 -2.433132743835449219e+01 2.383213043212890625e+00 0.000000000000000000e+00
1.103124999999999911e+00 -2.347120666503906250e+01 2.726457595825195312e+00 0.000000000000000000e+00
1.200625000000000053e+00 -2.412919235229492188e+01 2.235073089599609375e+00 0.000000000000000000e+00
7.618749999999999689e-01 -2.449024009704589844e+01 2.555900573730468750e+00 0.000000000000000000e+00
1.151874999999999982e+00 -2.425810432434082031e+01 2.657508850097656250e+00 0.000000000000000000e+00
9.081249999999999600e-01 -2.324710464477539062e+01 2.132297515869140625e+00 0.000000000000000000e+00
1.444374999999999964e+00 -2.353064155578613281e+01 2.502197265625000000e+00 0.000000000000000000e+00
