#
# Columns: x1 y1 u1 v1 x2 y2 u2 v2
#
# To plot the image plane curves, connect each (x1,y1)
# to the (x2,y2) on the same line -- do *not* connect
# consecutive lines!
#
# To plot the source plane curves, do the same for
# (u1,v1) and (u2,v2).
#
 -1.538770724485e-01 -5.625748410275e-01 -1.965113307678e-01 -3.340254983012e-01  -1.514730016569e-01 -5.580299249784e-01 -1.969123619581e-01 -3.296769939296e-01
 -1.514730016569e-01 -5.580299249784e-01 -1.969123619581e-01 -3.296769939296e-01  -1.501778484647e-01 -5.555603659826e-01 -1.971460373149e-01 -3.273265867529e-01
 -1.501778484647e-01 -5.555603659826e-01 -1.971460373149e-01 -3.273265867529e-01  -1.441100097347e-01 -5.438342379843e-01 -1.984069512631e-01 -3.162915937658e-01
 -1.441100097347e-01 -5.438342379843e-01 -1.984069512631e-01 -3.162915937658e-01  -1.386892784765e-01 -5.332145337167e-01 -1.997648354615e-01 -3.064903080394e-01
 -1.386892784765e-01 -5.332145337167e-01 -1.997648354615e-01 -3.064903080394e-01  -1.371621186124e-01 -5.302107706296e-01 -2.001862159022e-01 -3.037540856080e-01
 -1.371621186124e-01 -5.302107706296e-01 -2.001862159022e-01 -3.037540856080e-01  -1.349642021094e-01 -5.258852888713e-01 -2.008219482009e-01 -2.998436374831e-01
 -1.349642021094e-01 -5.258852888713e-01 -2.008219482009e-01 -2.998436374831e-01  -1.273155458465e-01 -5.108838200757e-01 -2.032913214084e-01 -2.865783273078e-01
 -1.273155458465e-01 -5.108838200757e-01 -2.032913214084e-01 -2.865783273078e-01  -1.193379843784e-01 -4.954966490397e-01 -2.062474649083e-01 -2.735237061825e-01
 -1.193379843784e-01 -4.954966490397e-01 -2.062474649083e-01 -2.735237061825e-01  -1.156417324777e-01 -4.885136000560e-01 -2.077271537694e-01 -2.678149074214e-01
 -1.156417324777e-01 -4.885136000560e-01 -2.077271537694e-01 -2.678149074214e-01  -1.059757791740e-01 -4.708243040500e-01 -2.118379879984e-01 -2.540714629700e-01
 -1.059757791740e-01 -4.708243040500e-01 -2.118379879984e-01 -2.540714629700e-01  -1.044216076674e-01 -4.680653088369e-01 -2.125225848835e-01 -2.520323712144e-01
 -1.044216076674e-01 -4.680653088369e-01 -2.125225848835e-01 -2.520323712144e-01  -1.024676156344e-01 -4.646315964573e-01 -2.133894349503e-01 -2.495381170509e-01
 -1.024676156344e-01 -4.646315964573e-01 -2.133894349503e-01 -2.495381170509e-01  -9.732171494994e-02 -4.557763521801e-01 -2.156942485868e-01 -2.433422975496e-01
 -9.732171494994e-02 -4.557763521801e-01 -2.156942485868e-01 -2.433422975496e-01  -9.402672898912e-02 -4.502469963059e-01 -2.171773128295e-01 -2.396587484845e-01
 -9.402672898912e-02 -4.502469963059e-01 -2.171773128295e-01 -2.396587484845e-01  -9.032688211156e-02 -4.441638287123e-01 -2.188398118015e-01 -2.357831014198e-01
 -9.032688211156e-02 -4.441638287123e-01 -2.188398118015e-01 -2.357831014198e-01  -8.449988201395e-02 -4.348321969864e-01 -2.214330327945e-01 -2.302218666181e-01
 -8.449988201395e-02 -4.348321969864e-01 -2.214330327945e-01 -2.302218666181e-01  -8.349506352210e-02 -4.332511644862e-01 -2.218753935225e-01 -2.293278072440e-01
 -8.349506352210e-02 -4.332511644862e-01 -2.218753935225e-01 -2.293278072440e-01  -8.298369428616e-02 -4.324494862040e-01 -2.220998544187e-01 -2.288799390420e-01
 -8.298369428616e-02 -4.324494862040e-01 -2.220998544187e-01 -2.288799390420e-01  -8.142754479847e-02 -4.300216263881e-01 -2.227799685848e-01 -2.275462577761e-01
 -8.142754479847e-02 -4.300216263881e-01 -2.227799685848e-01 -2.275462577761e-01  -7.271608867389e-02 -4.167072201865e-01 -2.264901729137e-01 -2.208526934636e-01
 -7.271608867389e-02 -4.167072201865e-01 -2.264901729137e-01 -2.208526934636e-01  -6.427298234348e-02 -4.040970202979e-01 -2.298979825006e-01 -2.154953119948e-01
 -6.427298234348e-02 -4.040970202979e-01 -2.298979825006e-01 -2.154953119948e-01  -6.317845495684e-02 -4.024716023699e-01 -2.303248878940e-01 -2.148734609252e-01
 -6.317845495684e-02 -4.024716023699e-01 -2.303248878940e-01 -2.148734609252e-01  -5.622000599191e-02 -3.921254643493e-01 -2.329569925085e-01 -2.112682956679e-01
 -5.622000599191e-02 -3.921254643493e-01 -2.329569925085e-01 -2.112682956679e-01  -5.422228158393e-02 -3.891382058724e-01 -2.336866585350e-01 -2.103366418333e-01
 -5.422228158393e-02 -3.891382058724e-01 -2.336866585350e-01 -2.103366418333e-01  -4.924020423626e-02 -3.816188778448e-01 -2.354571673229e-01 -2.081941652531e-01
 -4.924020423626e-02 -3.816188778448e-01 -2.354571673229e-01 -2.081941652531e-01  -4.575542187901e-02 -3.762756699680e-01 -2.366552101671e-01 -2.068373749723e-01
 -4.575542187901e-02 -3.762756699680e-01 -2.366552101671e-01 -2.068373749723e-01  -4.018263774982e-02 -3.675265443168e-01 -2.385061222045e-01 -2.048854135917e-01
 -4.018263774982e-02 -3.675265443168e-01 -2.385061222045e-01 -2.048854135917e-01  -3.785336699558e-02 -3.637753508278e-01 -2.392574596094e-01 -2.041423313042e-01
 -3.785336699558e-02 -3.637753508278e-01 -2.392574596094e-01 -2.041423313042e-01  -3.183428901965e-02 -3.537500735072e-01 -2.411432489652e-01 -2.024012182982e-01
 -3.183428901965e-02 -3.537500735072e-01 -2.411432489652e-01 -2.024012182982e-01  -3.057956898650e-02 -3.515894310135e-01 -2.415268887669e-01 -2.020686203117e-01
 -3.057956898650e-02 -3.515894310135e-01 -2.415268887669e-01 -2.020686203117e-01  -2.464635555072e-02 -3.409623790534e-01 -2.433010457854e-01 -2.006254983546e-01
 -2.464635555072e-02 -3.409623790534e-01 -2.433010457854e-01 -2.006254983546e-01  -2.386830920929e-02 -3.395117572756e-01 -2.435291154499e-01 -2.004513475164e-01
 -2.386830920929e-02 -3.395117572756e-01 -2.435291154499e-01 -2.004513475164e-01  -1.897263017573e-02 -3.300172922757e-01 -2.449421141367e-01 -1.994306309668e-01
 -1.897263017573e-02 -3.300172922757e-01 -2.449421141367e-01 -1.994306309668e-01  -1.767213142900e-02 -3.273753859230e-01 -2.453114482056e-01 -1.991805111153e-01
 -1.767213142900e-02 -3.273753859230e-01 -2.453114482056e-01 -1.991805111153e-01  -1.604069683325e-02 -3.239798028443e-01 -2.457714127994e-01 -1.988787955934e-01
 -1.604069683325e-02 -3.239798028443e-01 -2.457714127994e-01 -1.988787955934e-01  -1.205259894970e-02 -3.152445005637e-01 -2.468809958217e-01 -1.981963099504e-01
 -1.205259894970e-02 -3.152445005637e-01 -2.468809958217e-01 -1.981963099504e-01  -9.722522383098e-03 -3.098062313231e-01 -2.475200998828e-01 -1.978329456403e-01
 -9.722522383098e-03 -3.098062313231e-01 -2.475200998828e-01 -1.978329456403e-01  -7.049505394742e-03 -3.031987982623e-01 -2.482453397466e-01 -1.974477730744e-01
 -7.049505394742e-03 -3.031987982623e-01 -2.482453397466e-01 -1.974477730744e-01  -4.992004822940e-03 -2.977950031034e-01 -2.487979134878e-01 -1.971743050615e-01
 -4.992004822940e-03 -2.977950031034e-01 -2.487979134878e-01 -1.971743050615e-01  -2.609700177099e-03 -2.911205789842e-01 -2.494315051162e-01 -1.968828839658e-01
 -2.609700177099e-03 -2.911205789842e-01 -2.494315051162e-01 -1.968828839658e-01  -9.255126412628e-04 -2.860774251898e-01 -2.498752224521e-01 -1.966934786469e-01
 -9.255126412628e-04 -2.860774251898e-01 -2.498752224521e-01 -1.966934786469e-01   1.301490073148e-03 -2.788975412450e-01 -2.504560844163e-01 -1.964648060247e-01
  1.301490073148e-03 -2.788975412450e-01 -2.504560844163e-01 -1.964648060247e-01   3.612571261792e-03 -2.706568832987e-01 -2.510505822603e-01 -1.962549529702e-01
  3.612571261792e-03 -2.706568832987e-01 -2.510505822603e-01 -1.962549529702e-01   4.647473513270e-03 -2.666304262254e-01 -2.513134293907e-01 -1.961705712723e-01
  4.647473513270e-03 -2.666304262254e-01 -2.513134293907e-01 -1.961705712723e-01   6.863084759886e-03 -2.570528882246e-01 -2.518666701789e-01 -1.960115213055e-01
  6.863084759886e-03 -2.570528882246e-01 -2.518666701789e-01 -1.960115213055e-01   7.411148712172e-03 -2.544239150135e-01 -2.520009163759e-01 -1.959770572928e-01
  7.411148712172e-03 -2.544239150135e-01 -2.520009163759e-01 -1.959770572928e-01   7.892624482508e-03 -2.520054909265e-01 -2.521177358327e-01 -1.959485007590e-01
  7.892624482508e-03 -2.520054909265e-01 -2.521177358327e-01 -1.959485007590e-01   9.627767413318e-03 -2.421734707884e-01 -2.525268836153e-01 -1.958601146383e-01
  9.627767413318e-03 -2.421734707884e-01 -2.525268836153e-01 -1.958601146383e-01   1.005312975293e-02 -2.394003614072e-01 -2.526231829153e-01 -1.958422756623e-01
  1.005312975293e-02 -2.394003614072e-01 -2.526231829153e-01 -1.958422756623e-01   1.131342490927e-02 -2.297736301623e-01 -2.528919541849e-01 -1.957999084478e-01
  1.131342490927e-02 -2.297736301623e-01 -2.528919541849e-01 -1.957999084478e-01   1.226133329444e-02 -2.198924595538e-01 -2.530609840803e-01 -1.957806915486e-01
  1.226133329444e-02 -2.198924595538e-01 -2.530609840803e-01 -1.957806915486e-01   1.245047637154e-02 -2.173310450227e-01 -2.530868959162e-01 -1.957785374215e-01
  1.245047637154e-02 -2.173310450227e-01 -2.530868959162e-01 -1.957785374215e-01   1.298389535890e-02 -2.068627216444e-01 -2.531146714826e-01 -1.957765570221e-01
  1.298389535890e-02 -2.068627216444e-01 -2.531146714826e-01 -1.957765570221e-01   1.303996141363e-02 -2.049533000000e-01 -2.531059922355e-01 -1.957767737875e-01
  1.303996141363e-02 -2.049533000000e-01 -2.531059922355e-01 -1.957767737875e-01   1.308477078157e-02 -2.029725292496e-01 -2.530924326326e-01 -1.957769947610e-01
  1.308477078157e-02 -2.029725292496e-01 -2.530924326326e-01 -1.957769947610e-01   1.309783351187e-02 -1.925333080054e-01 -2.529428248217e-01 -1.957747576919e-01
  1.309783351187e-02 -1.925333080054e-01 -2.529428248217e-01 -1.957747576919e-01   1.302945189605e-02 -1.894109046107e-01 -2.528719649858e-01 -1.957717602643e-01
  1.302945189605e-02 -1.894109046107e-01 -2.528719649858e-01 -1.957717602643e-01   1.262220101915e-02 -1.799606661941e-01 -2.525813871932e-01 -1.957508306921e-01
  1.262220101915e-02 -1.799606661941e-01 -2.525813871932e-01 -1.957508306921e-01   1.199107397629e-02 -1.713346029188e-01 -2.522121535444e-01 -1.957091995552e-01
  1.199107397629e-02 -1.713346029188e-01 -2.522121535444e-01 -1.957091995552e-01   1.161595003823e-02 -1.673370731017e-01 -2.520058057204e-01 -1.956800906548e-01
  1.161595003823e-02 -1.673370731017e-01 -2.520058057204e-01 -1.956800906548e-01   1.065832157078e-02 -1.589226209338e-01 -2.514949224770e-01 -1.955930015441e-01
  1.065832157078e-02 -1.589226209338e-01 -2.514949224770e-01 -1.955930015441e-01   1.010196822377e-02 -1.547616820714e-01 -2.512023476380e-01 -1.955346259269e-01
  1.010196822377e-02 -1.547616820714e-01 -2.512023476380e-01 -1.955346259269e-01   9.373476920555e-03 -1.498329627368e-01 -2.508200020765e-01 -1.954500399445e-01
  9.373476920555e-03 -1.498329627368e-01 -2.508200020765e-01 -1.954500399445e-01   8.084053177144e-03 -1.421106912109e-01 -2.501392506158e-01 -1.952784527501e-01
  8.084053177144e-03 -1.421106912109e-01 -2.501392506158e-01 -1.952784527501e-01   6.753864012632e-03 -1.350592034549e-01 -2.494255469360e-01 -1.950726839155e-01
  6.753864012632e-03 -1.350592034549e-01 -2.494255469360e-01 -1.950726839155e-01   5.552552044609e-03 -1.292482112319e-01 -2.487672842603e-01 -1.948617093633e-01
  5.552552044609e-03 -1.292482112319e-01 -2.487672842603e-01 -1.948617093633e-01   4.528330513770e-03 -1.246096488190e-01 -2.481939893152e-01 -1.946626696790e-01
  4.528330513770e-03 -1.246096488190e-01 -2.481939893152e-01 -1.946626696790e-01   2.542611581512e-03 -1.162433782363e-01 -2.470465616157e-01 -1.942248014670e-01
  2.542611581512e-03 -1.162433782363e-01 -2.470465616157e-01 -1.942248014670e-01   1.657507736613e-03 -1.127251455925e-01 -2.465183706979e-01 -1.940066393311e-01
  1.657507736613e-03 -1.127251455925e-01 -2.465183706979e-01 -1.940066393311e-01  -8.874394851524e-04 -1.031501313260e-01 -2.449358410201e-01 -1.932950244536e-01
 -8.874394851524e-04 -1.031501313260e-01 -2.449358410201e-01 -1.932950244536e-01  -4.399951212737e-03 -9.087402703425e-02 -2.425772332862e-01 -1.920860539639e-01
 -4.399951212737e-03 -9.087402703425e-02 -2.425772332862e-01 -1.920860539639e-01  -4.727167648616e-03 -8.977038568363e-02 -2.423461760291e-01 -1.919586820022e-01
 -4.727167648616e-03 -8.977038568363e-02 -2.423461760291e-01 -1.919586820022e-01  -4.848972069488e-03 -8.936096658818e-02 -2.422596439219e-01 -1.919105848169e-01
 -4.848972069488e-03 -8.936096658818e-02 -2.422596439219e-01 -1.919105848169e-01  -8.971198039750e-03 -7.585475306682e-02 -2.391529719729e-01 -1.900463034109e-01
 -8.971198039750e-03 -7.585475306682e-02 -2.391529719729e-01 -1.900463034109e-01  -1.152751950515e-02 -6.769451960728e-02 -2.370355302995e-01 -1.886298563735e-01
 -1.152751950515e-02 -6.769451960728e-02 -2.370355302995e-01 -1.886298563735e-01  -1.353471050868e-02 -6.132737120049e-02 -2.352579653945e-01 -1.873543638271e-01
 -1.353471050868e-02 -6.132737120049e-02 -2.352579653945e-01 -1.873543638271e-01  -1.525070710686e-02 -5.587783636900e-02 -2.336511781663e-01 -1.861357675955e-01
 -1.525070710686e-02 -5.587783636900e-02 -2.336511781663e-01 -1.861357675955e-01  -1.831478038914e-02 -4.605238038914e-02 -2.305639986374e-01 -1.836247553841e-01
 -1.831478038914e-02 -4.605238038914e-02 -2.305639986374e-01 -1.836247553841e-01  -2.053461166456e-02 -3.879188851251e-02 -2.281364286403e-01 -1.814974946111e-01
 -2.053461166456e-02 -3.879188851251e-02 -2.281364286403e-01 -1.814974946111e-01  -2.328741061035e-02 -2.953139026130e-02 -2.248798381626e-01 -1.784373452176e-01
 -2.328741061035e-02 -2.953139026130e-02 -2.248798381626e-01 -1.784373452176e-01  -2.659356504553e-02 -1.788949729831e-02 -2.205716819890e-01 -1.740313268231e-01
 -2.659356504553e-02 -1.788949729831e-02 -2.205716819890e-01 -1.740313268231e-01  -2.844131895553e-02 -1.106675179411e-02 -2.179585671186e-01 -1.711619293528e-01
 -2.844131895553e-02 -1.106675179411e-02 -2.179585671186e-01 -1.711619293528e-01  -2.896193685169e-02 -9.096786405015e-03 -2.171942692931e-01 -1.702946051577e-01
 -2.896193685169e-02 -9.096786405015e-03 -2.171942692931e-01 -1.702946051577e-01  -2.987420857508e-02 -5.590178375931e-03 -2.158244615326e-01 -1.687083361268e-01
 -2.987420857508e-02 -5.590178375931e-03 -2.158244615326e-01 -1.687083361268e-01  -3.213496972068e-02  3.425703219137e-03 -2.122580231269e-01 -1.643861082887e-01
 -3.213496972068e-02  3.425703219137e-03 -2.122580231269e-01 -1.643861082887e-01  -3.369965757476e-02  9.964612728055e-03 -2.096430399639e-01 -1.610392931553e-01
