#    SUBHALO_ID     Rein_x(arcsec)
      156809	     0.843039
      157169	      1.20069
      158394	     0.479759
      158753	      1.03791
      159928	     0.980045
      161624	     0.789359
      163277	     0.886869
      164052	     0.933651
      164417	     0.925733
      164742	      1.01472
      165021	     0.878201
      165345	      1.23141
      167043	     0.734990
      170004	     0.749910
      170620	     0.539937
      171613	      1.06455
      171936	     0.386317
      172163	     0.453491
      173853	      1.45835
      175443	     0.744153
      175763	     0.626842
      176627	     0.361714
      177518	     0.933554
      177811	     0.418929
      178139	     0.320802
      178530	     0.808861
      178782	     0.299641
      179102	     0.995591
      179595	     0.642010
      180625	     0.702683
      180919	     0.189262
      181237	     0.856533
      182551	     0.798027
      182747	     0.957898
      183492	     0.468659
      183815	     0.464555
      184412	     0.675311
      185842	     0.996930
      187027	     0.431822
      187266	     0.359352
      187569	     0.630024
      188526	     0.403652
      188807	      1.16687
      189997	     0.598672
      190462	     0.577003
      190634	     0.310418
      191108	     0.565896
      191286	     0.366815
      191460	     0.760195
      191760	     0.217299
      192272	     0.144124
      192586	     0.258102
      192890	     0.941206
      193555	      1.11401
      194974	     0.691849
      196489	     0.782887
      196911	     0.720018
      197117	     0.336478
