-0.093637 -0.086692 3.827837 0.207298 0.123104 2.471952 0.480865 -0.046440 4.902186 0.209430 -0.399149 1.578684 
-0.057079 -0.026770 4.695860 0.133569 0.085083 2.008045 0.442433 -0.079446 3.790906 0.160983 -0.387239 1.526682 
-0.078762 -0.163063 5.709842 0.128459 0.082583 1.764500 0.537940 -0.169682 3.048222 0.153759 -0.437032 2.688646 
-0.089052 -0.149996 4.419145 0.173174 0.083443 2.155886 0.472482 -0.097153 5.218454 0.196178 -0.425507 2.688655 
-0.046598 -0.069263 4.636438 0.076615 0.046596 2.190988 0.437914 -0.108393 3.289781 0.104990 -0.333307 1.141368 
-0.038178 -0.041239 4.711532 0.131572 0.053720 2.607171 0.338997 -0.038669 3.433959 0.161555 -0.295529 1.260001 
0.002391 0.024903 4.234687 0.119234 0.085809 4.401468 0.220844 0.096847 8.433412 0.236674 -0.377191 0.594387 
-0.065532 -0.075250 2.984490 0.125878 0.045570 1.917361 0.292158 0.026355 6.649228 0.187745 -0.354999 2.115870 
-0.080424 -0.037247 3.350612 0.191124 0.089621 19.092540 0.271372 0.077441 26.841150 0.211786 -0.422272 0.933130 
-0.039105 0.059933 4.044746 0.130284 0.144177 3.492604 0.281336 0.138674 6.830992 0.204023 -0.359002 0.824162 
-0.061729 0.042879 3.427473 0.195820 0.152245 3.223424 0.358426 0.098135 7.409062 0.174747 -0.337357 0.814546 
0.007318 -0.158634 6.114782 0.135436 0.010259 3.042241 0.457782 -0.156079 2.790431 0.153499 -0.340060 1.728777 
-0.117371 0.015177 3.855045 0.203574 0.159050 2.346788 0.393503 0.064531 5.322075 0.176825 -0.371070 0.985390 
-0.063130 -0.160911 4.266279 0.044330 -0.014248 2.707541 0.438213 -0.094821 3.737011 0.164048 -0.390988 1.450034 
-0.054395 -0.046418 2.824378 0.089134 0.052987 7.467326 0.125782 0.063812 10.360690 0.243668 -0.359123 0.885292 
-0.099578 -0.078713 4.305559 0.081850 0.110444 1.360099 0.456263 -0.010762 2.856418 0.206168 -0.366311 1.007457 
0.043830 -0.025734 4.025994 0.149138 0.032140 3.010489 0.280059 0.030879 6.026490 0.222715 -0.292942 1.237721 
-0.070113 -0.136462 3.641355 0.095950 0.024278 1.529595 0.370531 -0.106590 3.298642 0.140482 -0.333683 0.882901 
-0.007109 -0.008823 42.453680 0.002821 0.000092 39.521350 0.429388 -0.017262 3.277151 0.184616 -0.404713 1.094614 
-0.030024 -0.185221 6.666779 0.050822 -0.051662 2.560338 0.398778 -0.156534 2.345273 0.106332 -0.361091 1.666484 
-0.046525 -0.056601 4.246691 0.033810 0.000217 2.455313 0.342653 -0.038966 2.608963 0.135945 -0.353118 0.686404 
-0.113400 -0.141697 3.508344 0.092378 0.060390 3.041049 0.409445 -0.042100 4.929689 0.205782 -0.419545 1.126608 
0.000140 -0.066869 3.377133 0.217146 0.009369 1.817992 0.338766 -0.039494 3.882153 0.197316 -0.352890 0.687039 
-0.138198 -0.163111 5.760467 0.072547 0.098824 2.622154 0.498743 -0.148358 2.857848 0.098068 -0.429719 1.358523 
-0.099118 -0.174932 3.695459 0.156042 0.077080 3.313295 0.432939 -0.120031 5.451345 0.201150 -0.387599 2.928119 
-0.042404 -0.093057 3.620122 0.198109 0.032132 2.161564 0.347733 -0.100138 5.018603 0.178678 -0.308221 1.238065 
-0.092564 -0.157283 3.029251 0.235607 0.038098 10.579170 0.327734 0.002667 12.594160 0.254885 -0.387296 2.082953 
-0.141012 -0.176039 3.771024 0.091986 0.081032 2.559675 0.446505 -0.091522 4.566488 0.200803 -0.433506 1.174140 
-0.018559 0.080387 4.892544 0.085936 0.135983 3.369672 0.375282 0.114746 6.226833 0.187766 -0.387333 0.831398 
-0.019666 -0.086631 5.951443 0.087377 0.020084 2.776542 0.507289 -0.099555 3.305099 0.171151 -0.413044 1.286310 
0.008460 -0.117619 4.146777 0.104823 -0.027620 1.978292 0.400337 -0.079210 2.978019 0.186162 -0.345997 0.980378 
-0.115021 -0.289061 3.967573 0.130356 0.091542 1.786999 0.519892 -0.245255 4.158403 0.230932 -0.481555 1.271636 
-0.085820 0.014068 2.747250 0.104743 0.114755 2.001977 0.258427 0.110713 4.522657 0.199598 -0.340920 0.912630 
-0.067034 -0.157481 6.802985 0.063816 0.020312 2.730604 0.492087 -0.129667 2.586632 0.120784 -0.416742 1.342973 
-0.032101 -0.046461 4.548579 0.123430 0.072994 2.379287 0.426758 -0.024595 2.939368 0.182328 -0.329430 0.830119 
-0.088487 -0.243170 3.449447 0.164300 0.043941 1.800428 0.429851 -0.181886 4.726764 0.247759 -0.401414 1.323546 
-0.044075 -0.168631 6.292345 0.097454 0.038459 2.617325 0.510830 -0.150555 3.287636 0.108839 -0.382808 2.268840 
0.028538 0.080991 11.265130 0.107664 0.118186 7.102432 0.394407 0.059409 3.446325 0.195898 -0.340017 0.860211 
-0.006344 0.001034 4.576707 0.092043 0.047235 2.516234 0.355871 -0.036113 4.174624 0.131499 -0.350876 0.655743 
-0.083362 0.018200 4.743029 0.134866 0.126333 2.210219 0.354341 0.062118 3.911972 0.160338 -0.380022 0.911219 
-0.088559 -0.219564 3.176271 0.198435 0.028154 2.454155 0.373156 -0.296077 7.572769 0.184086 -0.401053 5.836304 
-0.072080 -0.068105 3.057862 0.125731 0.079180 2.347300 0.383102 0.023222 4.937411 0.221377 -0.366496 0.719467 
-0.055177 -0.159601 5.862858 0.082839 0.042792 2.038741 0.463697 -0.075950 2.741289 0.198318 -0.384594 1.776675 
-0.056830 -0.218618 2.776974 0.199749 0.023402 5.026625 0.384429 -0.163914 8.665092 0.272130 -0.330328 6.258611 
-1.041421 -0.251431 17.291210 0.274306 1.082707 28.164470 1.299468 0.497935 41.134510 0.703148 -1.290131 17.971320 
-1.139219 -0.358945 28.660250 -0.408649 1.002906 23.042770 1.339807 0.394989 21.821440 0.428267 -1.398670 14.677660 
-1.046069 -0.374857 24.536350 0.014708 1.076543 17.153520 1.468524 -0.048350 23.844150 0.320500 -1.387745 19.016250 
-1.089663 0.012946 15.277030 0.760831 0.949864 47.273940 1.284546 0.459956 58.378740 0.555218 -1.346842 15.897670 
-0.060877 1.031792 402.129000 0.060464 1.053319 398.928200 0.368318 1.054449 194.205700 0.292883 -1.355368 9.659724 
-1.072885 0.016339 29.872140 -0.125733 1.079538 23.233190 1.356647 0.339793 24.371900 0.274419 -1.360444 11.863780 
-0.962686 0.252046 28.918450 0.134160 1.050556 27.958780 1.332153 0.297878 30.304590 0.225611 -1.361421 13.251220 
-0.841951 0.511092 35.679520 0.053711 1.073267 27.537870 1.075453 0.729663 38.283560 0.309224 -1.342817 9.536848 
-0.448615 0.886429 77.156560 0.047125 1.073382 86.251710 0.866285 0.923952 28.426590 0.315227 -1.379978 9.279369 
-0.975261 0.066157 22.763220 0.568247 1.016933 34.912490 1.436346 0.072752 49.282670 0.382201 -1.331072 20.913680 
-0.997989 -0.328064 17.660110 0.819556 0.873256 39.317210 1.365228 -0.568147 155.408700 1.118272 -0.976279 121.079500 
