#
# Columns: x1 y1 u1 v1 x2 y2 u2 v2
#
# To plot the image plane curves, connect each (x1,y1)
# to the (x2,y2) on the same line -- do *not* connect
# consecutive lines!
#
# To plot the source plane curves, do the same for
# (u1,v1) and (u2,v2).
#
 -2.550633001416e-01 -5.944631573244e-01 -1.885719035691e-01 -3.754053125901e-01  -2.533400264913e-01 -5.994237576972e-01 -1.896309415806e-01 -3.797732631386e-01
 -2.533400264913e-01 -5.994237576972e-01 -1.896309415806e-01 -3.797732631386e-01  -2.525298158531e-01 -6.016281994557e-01 -1.900893557499e-01 -3.817155971872e-01
 -2.525298158531e-01 -6.016281994557e-01 -1.900893557499e-01 -3.817155971872e-01  -2.501493976970e-01 -6.076479821312e-01 -1.913008515595e-01 -3.870197323665e-01
 -2.501493976970e-01 -6.076479821312e-01 -1.913008515595e-01 -3.870197323665e-01  -2.496326304561e-01 -6.088673093023e-01 -1.915387423719e-01 -3.880935196278e-01
 -2.496326304561e-01 -6.088673093023e-01 -1.915387423719e-01 -3.880935196278e-01  -2.462511186613e-01 -6.161151431999e-01 -1.928963666952e-01 -3.944635817922e-01
 -2.462511186613e-01 -6.161151431999e-01 -1.928963666952e-01 -3.944635817922e-01  -2.462051458808e-01 -6.162052430063e-01 -1.929126015136e-01 -3.945425605436e-01
 -2.462051458808e-01 -6.162052430063e-01 -1.929126015136e-01 -3.945425605436e-01  -2.459305701724e-01 -6.167388099976e-01 -1.930084014433e-01 -3.950101221132e-01
 -2.459305701724e-01 -6.167388099976e-01 -1.930084014433e-01 -3.950101221132e-01  -2.423572912640e-01 -6.229956349047e-01 -1.940853677565e-01 -4.004675050137e-01
 -2.423572912640e-01 -6.229956349047e-01 -1.940853677565e-01 -4.004675050137e-01  -2.356952686665e-01 -6.315670002067e-01 -1.953926564502e-01 -4.077845096379e-01
 -2.356952686665e-01 -6.315670002067e-01 -1.953926564502e-01 -4.077845096379e-01  -2.271187711940e-01 -6.375953207206e-01 -1.961200582565e-01 -4.125096757537e-01
 -2.271187711940e-01 -6.375953207206e-01 -1.961200582565e-01 -4.125096757537e-01  -1.981628390782e-01 -6.283822150390e-01 -1.952143860297e-01 -4.003310189672e-01
 -1.981628390782e-01 -6.283822150390e-01 -1.952143860297e-01 -4.003310189672e-01  -1.928113688820e-01 -6.229956349047e-01 -1.949492625178e-01 -3.945838293291e-01
 -1.928113688820e-01 -6.229956349047e-01 -1.949492625178e-01 -3.945838293291e-01  -1.904953363738e-01 -6.203864435966e-01 -1.948523123139e-01 -3.918377626552e-01
 -1.904953363738e-01 -6.203864435966e-01 -1.948523123139e-01 -3.918377626552e-01  -1.870795750818e-01 -6.162530171114e-01 -1.947360359044e-01 -3.875250785505e-01
 -1.870795750818e-01 -6.162530171114e-01 -1.947360359044e-01 -3.875250785505e-01  -1.857446096310e-01 -6.145493241001e-01 -1.947006217228e-01 -3.857590082028e-01
 -1.857446096310e-01 -6.145493241001e-01 -1.947006217228e-01 -3.857590082028e-01  -1.819927145510e-01 -6.095103993181e-01 -1.946360131130e-01 -3.805693551641e-01
 -1.819927145510e-01 -6.095103993181e-01 -1.946360131130e-01 -3.805693551641e-01  -1.813866747658e-01 -6.086631071671e-01 -1.946308297735e-01 -3.797012665742e-01
 -1.813866747658e-01 -6.086631071671e-01 -1.946308297735e-01 -3.797012665742e-01  -1.773307797629e-01 -6.027677815248e-01 -1.946379884062e-01 -3.736939013452e-01
 -1.773307797629e-01 -6.027677815248e-01 -1.946379884062e-01 -3.736939013452e-01  -1.773168465635e-01 -6.027468858301e-01 -1.946381452160e-01 -3.736727053756e-01
 -1.773168465635e-01 -6.027468858301e-01 -1.946381452160e-01 -3.736727053756e-01  -1.772157271965e-01 -6.025950428080e-01 -1.946393120882e-01 -3.735186997896e-01
 -1.772157271965e-01 -6.025950428080e-01 -1.946393120882e-01 -3.735186997896e-01  -1.729722871974e-01 -5.960251637314e-01 -1.947351121814e-01 -3.668874851096e-01
