6.625729e+00  6.987098e-02 
6.268197e+00  9.213400e-02 
6.638938e+00  1.028494e-01 
6.686846e+00  1.037673e-01 
7.633887e+00  1.167541e-01 
6.804402e+00  6.666227e-02 
6.299220e+00  9.364029e-02 
6.214863e+00  8.528882e-02 
7.342521e+00  5.922618e-02 
1.223226e+01  1.497954e-01 
8.929896e+00  1.286110e-01 
6.247245e+00  8.151230e-02 
6.568103e+00  1.013925e-01 
6.213813e+00  8.584759e-02 
6.296340e+00  9.351344e-02 
8.285870e+00  1.231797e-01 
6.617259e+00  7.003904e-02 
8.512966e+00  1.251778e-01 
7.484624e+00  5.758551e-02 
1.139781e+01  2.855112e-02 
6.388815e+00  9.686232e-02 
6.369786e+00  7.613013e-02 
6.218707e+00  8.799025e-02 
8.056108e+00  5.177325e-02 
6.423035e+00  7.454538e-02 
1.071200e+01  3.249054e-02 
7.051162e+00  1.096129e-01 
7.755529e+00  5.469529e-02 
6.428566e+00  7.439302e-02 
9.566252e+00  1.333916e-01 
8.441947e+00  4.835373e-02 
7.430795e+00  1.144658e-01 
7.461480e+00  1.148230e-01 
6.503820e+00  9.993922e-02 
6.233745e+00  8.979131e-02 
6.340581e+00  9.526984e-02 
6.632880e+00  1.027298e-01 
6.294394e+00  9.342648e-02 
6.399746e+00  9.719147e-02 
6.501662e+00  7.253944e-02 
7.514013e+00  5.725789e-02 
9.356550e+00  1.318689e-01 
9.402591e+00  1.322073e-01 
6.330879e+00  7.746952e-02 
7.531019e+00  5.707001e-02 
6.649735e+00  1.030606e-01 
6.331948e+00  9.495459e-02 
6.460990e+00  7.353704e-02 
6.679767e+00  1.036347e-01 
7.081713e+00  1.100391e-01 
7.987621e+00  1.203856e-01 
9.907165e+00  1.357725e-01 
1.159789e+01  1.462730e-01 
6.319631e+00  7.789719e-02 
8.581583e+00  4.719045e-02 
8.270405e+00  1.230399e-01 
6.833834e+00  6.618336e-02 
1.058859e+01  1.402346e-01 
1.019932e+01  3.563525e-02 
6.266059e+00  8.035199e-02 
6.414372e+00  9.761719e-02 
7.797474e+00  5.427134e-02 
8.816876e+00  4.530547e-02 
6.273261e+00  7.996510e-02 
7.717598e+00  5.508367e-02 
6.228886e+00  8.303465e-02 
8.644059e+00  1.262876e-01 
7.307200e+00  5.964984e-02 
6.955301e+00  6.431836e-02 
6.282910e+00  7.948174e-02 
6.766099e+00  6.730384e-02 
6.301335e+00  9.373211e-02 
9.659880e+00  3.917079e-02 
7.798704e+00  5.425899e-02 
6.418321e+00  7.467680e-02 
6.567197e+00  1.013730e-01 
6.319595e+00  9.448286e-02 
7.647442e+00  5.581520e-02 
6.256208e+00  8.092739e-02 
6.300611e+00  7.867585e-02 
7.098904e+00  1.102757e-01 
6.286975e+00  7.928829e-02 
6.541477e+00  7.162932e-02 
6.226709e+00  8.326765e-02 
6.412126e+00  7.485186e-02 
6.228576e+00  8.929183e-02 
6.416396e+00  7.473090e-02 
6.213677e+00  8.632023e-02 
7.142034e+00  6.172895e-02 
7.618349e+00  1.165850e-01 
9.945243e+00  3.726861e-02 
1.481330e+01  1.196466e-02 
1.493564e+01  1.631529e-01 
1.354449e+01  1.766146e-02 
1.172861e+01  2.674389e-02 
1.158654e+01  1.462083e-01 
6.213646e+00  8.616979e-02 
6.449450e+00  7.383485e-02 
1.016425e+01  1.374988e-01 
7.194082e+00  6.105506e-02 
6.271625e+00  9.231857e-02 
