1.831678e+01  1.778157e-01 -1.983554e-01 
1.742616e+01  1.859933e-01 -1.952458e-01 
1.884750e+01  1.765145e-01 -1.988296e-01 
1.747559e+01  1.809497e-01 -1.964380e-01 
1.986205e+01  1.895030e-01 -1.970648e-01 
2.060843e+01  1.749726e-01 -1.962646e-01 
1.875984e+01  1.892886e-01 -1.951446e-01 
1.757263e+01  1.804277e-01 -1.975987e-01 
1.929738e+01  1.758995e-01 -1.982535e-01 
1.800539e+01  1.789207e-01 -2.003283e-01 
1.856084e+01  1.771270e-01 -1.988023e-01 
1.858840e+01  1.802663e-01 -2.028963e-01 
1.746783e+01  1.819337e-01 -1.980786e-01 
1.747411e+01  1.810329e-01 -1.975429e-01 
1.870072e+01  1.764598e-01 -2.008822e-01 
2.019243e+01  1.863078e-01 -2.013123e-01 
2.025961e+01  1.754422e-01 -2.078844e-01 
2.024127e+01  1.749976e-01 -2.077565e-01 
2.077280e+01  1.752082e-01 -2.090718e-01 
2.043369e+01  1.739847e-01 -2.079105e-01 
2.229496e+01  1.778284e-01 -2.108012e-01 
1.906010e+01  1.783916e-01 -2.046801e-01 
2.116908e+01  1.786906e-01 -2.087225e-01 
2.089850e+01  1.746083e-01 -2.093304e-01 
1.984286e+01  1.748143e-01 -2.063836e-01 
2.220741e+01  1.695297e-01 -2.075222e-01 
2.213758e+01  1.818706e-01 -2.079888e-01 
2.855942e+01  1.657509e-01 -2.003229e-01 
2.592083e+01  1.889266e-01 -2.052870e-01 
2.238401e+01  1.698217e-01 -2.038113e-01 
2.127817e+01  1.921281e-01 -1.957878e-01 
2.105856e+01  1.752443e-01 -1.948093e-01 
1.764688e+01  1.802140e-01 -1.985259e-01 
2.023022e+01  1.753274e-01 -2.077943e-01 
